         MJD         m       dm   uJy  duJy F  err  chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58279.366011 19.510313      NaN   -27    19 c    0   2.53 186.44114 12.66357  4119.53  9855.44 2.74 2.58 -39.7 -0.420    19.42 21.16 02a58279o0261c
58279.369941 19.454622      NaN   -11    20 c    0   1.91 186.44114 12.66357  9120.53   192.78 2.81 2.65  44.1 -0.407    19.49 21.24 02a58279o0269c
58279.377158 19.510313      NaN   -59    19 c    0   1.74 186.44114 12.66357  4176.90  9933.47 2.74 2.60 -39.3 -0.420    19.35 21.07 02a58279o0284c
58279.381371 19.454622      NaN   -30    20 c    0   1.64 186.44114 12.66357  9178.16   272.09 2.69 2.60  42.5 -0.385    19.40 21.16 02a58279o0292c
58279.388654 19.454622      NaN   -47    20 c    0   2.22 186.44114 12.66357  4197.30  9816.42 2.77 2.65 -28.5 -0.425    19.29 21.01 02a58279o0307c
58279.392599 19.169763      NaN   -13    26 c    0   2.31 186.44114 12.66357  9199.82   153.59 2.84 2.77  46.0 -0.657    19.35 21.09 02a58279o0315c
58286.330070 19.696897      NaN   -38    16 c    0   2.00 186.44114 12.66357  2669.56  9983.35 2.70 2.56 -43.3 -0.428    19.60 21.24 02a58286o0191c
58286.341065 19.696897      NaN   -56    16 c    0   2.13 186.44114 12.66357  2649.99  9944.06 2.77 2.59 -41.0 -0.431    19.60 21.29 02a58286o0214c
58286.351981 19.766969      NaN   -40    15 c    0   1.58 186.44114 12.66357  2706.93 10022.48 2.71 2.54 -39.5 -0.424    19.61 21.31 02a58286o0237c
58286.362741 19.766969      NaN   -16    15 c    0   2.34 186.44114 12.66357  2729.86  9904.54 2.71 2.47  -6.3 -0.457    19.58 21.29 02a58286o0260c
58287.301644 19.569016      NaN   -34    18 c    0   1.65 186.44114 12.66357  1422.28 10088.71 2.63 2.49 -43.6 -0.409    19.36 20.67 02a58287o0123c
58287.311485 19.128787      NaN   -59    27 c    0   1.32 186.44114 12.66357  6364.75   398.02 2.65 2.51  67.7 -0.482    18.69 20.01 02a58287o0143c
58287.312638 18.816441      NaN    24    28 c    0   1.49 186.44114 12.66357  1403.55 10048.68 2.75 2.54 -50.0 -0.404    18.60 20.03 02a58287o0145c
58287.322508 19.401649      NaN   -51    21 c    0   1.61 186.44114 12.66357  6346.43   358.25 2.75 2.59  50.2 -0.415    19.26 20.71 02a58287o0165c
58287.322966 19.401649      NaN     0    21 c    0   1.39 186.44114 12.66357  1460.53 10125.90 2.67 2.52 -17.9 -0.411    19.26 20.63 02a58287o0166c
58287.332786 19.454622      NaN   -65    20 c    0   1.51 186.44114 12.66357  6402.85   436.65 2.63 2.54  62.0 -0.417    19.32 20.69 02a58287o0186c
58287.333700 19.401649      NaN     9    18 c    0   2.21 186.44114 12.66357  1480.19 10007.37 2.64 2.45  -9.1 -0.434    19.23 20.56 02a58287o0188c
58287.343639 19.183773      NaN    14    21 c    0   1.35 186.44114 12.66357  6422.35   319.16 2.76 2.58  48.7 -0.412    19.33 20.80 02a58287o0208c
58307.276575 19.766969      NaN   -11    15 c    0   1.89 186.44114 12.66357  2073.28  9959.08 2.95 2.61 -62.3 -0.392    19.47 21.21 02a58307o0054c
58307.287160 19.766969      NaN    -6    15 c    0   1.75 186.44114 12.66357  2054.03  9917.88 2.73 2.57 -52.1 -0.420    19.54 21.21 02a58307o0076c
58307.291943 19.510313      NaN     3    18 c    0   1.42 186.44114 12.66357  7011.63   277.22 2.91 2.78 -59.9 -0.417    19.51 21.31 02a58307o0086c
58307.298126 19.401649      NaN    15    16 c    0   2.43 186.44114 12.66357  2112.52  9994.87 2.86 2.69 -41.7 -0.413    19.46 21.17 02a58307o0099c
58307.302629 19.631075      NaN   -19    17 c    0   2.93 186.44114 12.66357  6994.34   236.36 3.06 3.02  60.9 -0.403    19.47 21.29 02a58307o0108c
58307.308594 19.419021 0.262678    62    15 c    0   2.31 186.44114 12.66357  2133.45  9875.14 2.79 2.63 -39.3 -0.410    19.48 21.13 02a58307o0121c
58307.313355 19.841877      NaN   -10    14 c    0   2.22 186.44114 12.66357  7051.77   313.89 2.79 2.68  41.4 -0.404    19.50 21.28 02a58307o0131c
58307.323898 19.766969      NaN   -21    15 c    0   2.19 186.44114 12.66357  7071.81   195.13 2.80 2.74  47.9 -0.409    19.50 21.29 02a58307o0153c
58310.295023 19.401649      NaN     9    18 c    0   1.94 186.44114 12.66357  2394.19 10287.21 2.73 2.50 -55.3 -0.389    19.48 21.09 02a58310o0113c
58310.305824 19.569016      NaN   -16    18 c    0   1.51 186.44114 12.66357  2377.17 10246.95 2.76 2.60 -37.8 -0.394    19.42 21.11 02a58310o0136c
58310.316797 19.529530      NaN     2    18 c    0   1.61 186.44114 12.66357  2435.18 10324.33 2.76 2.58 -46.8 -0.402    19.39 21.09 02a58310o0159c
58310.327791 19.026525      NaN    38    17 c    0   2.01 186.44114 12.66357  2457.62 10204.31 2.81 2.65 -16.2 -0.404    19.37 21.01 02a58310o0182c
58311.279749 19.841877      NaN   -76    14 c    0   2.71 186.44114 12.66357  5944.26  2634.45 2.62 2.41 -68.7 -0.402    19.52 21.07 02a58311o0081c
58311.291655 19.766969      NaN   -28    15 c    0   2.08 186.44114 12.66357  5925.81  2595.57 2.57 2.38 -61.9 -0.409    19.52 21.12 02a58311o0104c
58311.302071 19.631075      NaN   -58    17 c    0   1.75 186.44114 12.66357  5983.84  2672.29 2.68 2.43 -58.6 -0.399    19.53 21.10 02a58311o0126c
58311.312957 19.841877      NaN   -55    14 c    0   2.42 186.44114 12.66357  6005.90  2554.40 2.67 2.48 -59.8 -0.399    19.45 21.08 02a58311o0149c
58315.255370 18.786693      NaN   -16    37 c    0   1.68 186.44114 12.66357  2982.26  9281.95 3.84 3.54 -87.0 -0.197    18.48 19.59 02a58315o0032c
58315.262810 19.454622      NaN   -56    20 c    0   2.87 186.44114 12.66357  2961.08  9242.75 3.18 2.91 -75.4 -0.317    19.11 20.46 02a58315o0047c
58315.273092 19.631075      NaN   -32    17 c    0   2.05 186.44114 12.66357  3016.79  9318.99 2.64 2.45 -46.4 -0.435    19.26 20.63 02a58315o0068c
58315.283716 19.454622      NaN   -23    20 c    0   2.29 186.44114 12.66357  3037.05  9201.66 2.70 2.53 -28.3 -0.449    19.23 20.68 02a58315o0090c
58331.246422 16.657307      NaN   303   162 c    0   1.41 186.44114 12.66357  2601.24  9535.51 3.90 3.86  14.6 -0.516    17.40 18.40 02a58331o0023c
58331.251694 17.883650      NaN   -24    85 c    0   1.12 186.44114 12.66357  2584.26  9494.95 2.75 2.56 -24.2 -0.449    17.33 18.48 02a58331o0034c
58331.259872 18.304885      NaN    38    45 c    0   1.28 186.44114 12.66357  2640.63  9573.10 2.68 2.50 -41.7 -0.424    18.21 19.50 02a58331o0051c
58331.271102 17.176728      NaN   168   107 c    0   1.39 186.44114 12.66357  2660.81  9455.75 3.29 3.09 -51.1 -0.384    17.11 18.49 02a58331o0074c
58334.260338 18.330283      NaN     4    55 c    0   1.91 186.44114 12.66357  1213.26  9943.42 3.40 3.14 -47.3 -0.385    16.73 18.53 02a58334o0003c
58335.244144 14.532442      NaN   959  1542 c    0   1.47 186.44114 12.66357  8699.81  2431.48 2.99 2.86  87.3 -0.433    14.31 15.34 02a58335o0027c
58335.248847 15.247004      NaN    54   946 c    0   1.19 186.44114 12.66357  8681.59  2390.97 2.70 2.64 -66.4 -0.427    15.01 16.06 02a58335o0037c
58335.255955 18.910912      NaN    -2    33 c    0   1.31 186.44114 12.66357  8738.66  2468.50 2.73 2.64 -46.1 -0.415    18.51 19.73 02a58335o0052c
58335.265366 17.357499      NaN   108   102 c    0   1.56 186.44114 12.66357  8758.38  2351.43 2.78 2.65 -57.4 -0.452    16.96 18.27 02a58335o0072c
58339.241520 14.718140      NaN -1448  1569 c    0   0.95 186.44114 12.66357  8091.50  2152.39 2.75 2.56 -51.3 -0.457    14.42 15.22 02a58339o0026c
58339.245441 15.717497      NaN -1202   625 c    0   1.22 186.44114 12.66357  8073.65  2112.82 2.83 2.67 -50.7 -0.397    15.50 16.37 02a58339o0034c
58339.252168 17.254972      NaN   110   115 c    0   1.06 186.44114 12.66357  8132.90  2188.67 2.81 2.68 -53.1 -0.396    15.91 17.06 02a58339o0048c
58339.261308 16.699396 0.360482   759   252 c    0   1.53 186.44114 12.66357  8153.20  2071.72 2.84 2.63 -52.0 -0.401    15.56 16.81 02a58339o0067c
58459.669830 17.821591      NaN   -27    90 c    0   1.05 186.44114 12.66357  6876.63  5908.36 2.48 2.46  75.3 -0.509    17.29 18.08 02a58459o0971c
58487.621747 20.009244      NaN   -24    12 c    0   3.27 186.44114 12.66357  3104.61  7844.74 2.75 2.68 -18.9 -0.402    19.59 21.64 02a58487o0859c
58487.631016 20.009244      NaN   -39    12 c    0   3.34 186.44114 12.66357  3141.72  7886.33 2.73 2.59 -36.1 -0.415    19.63 21.63 02a58487o0876c
58487.640350 19.696897      NaN     0    16 c    0   1.78 186.44114 12.66357  3064.70  7808.79 2.70 2.56 -57.1 -0.398    19.68 21.63 02a58487o0893c
58487.650000 19.841877      NaN   -33    14 c    0   3.50 186.44114 12.66357  3044.43  7925.43 2.71 2.58 -38.6 -0.419    19.64 21.59 02a58487o0910c
58491.619262 19.841877      NaN   -43    14 c    0   2.17 186.44114 12.66357  3113.82  2029.71 2.51 2.37  47.4 -0.422    19.71 21.74 02a58491o0861c
58491.628304 19.841877      NaN   -23    14 c    0   1.90 186.44114 12.66357  3133.83  2071.95 2.49 2.33  43.1 -0.423    19.72 21.73 02a58491o0879c
58491.637519 19.743105      NaN     1    15 c    0   1.94 186.44114 12.66357  3074.90  1994.29 2.53 2.36  37.3 -0.427    19.76 21.72 02a58491o0896c
58491.647743 19.334813      NaN    25    14 c    0   1.75 186.44114 12.66357  3053.72  2112.34 2.50 2.34  35.2 -0.465    19.71 21.71 02a58491o0914c
58519.565772 19.922338      NaN   -24    13 c    0   1.94 186.44114 12.66357  5673.43  4648.45 2.64 2.55 -79.9 -0.412    19.80 21.93 02a58519o0733c
58519.570892 20.103715      NaN   -23    11 c    0   3.46 186.44114 12.66357  4960.26  5951.96 2.54 2.49 -52.4 -0.422    19.83 21.95 02a58519o0743c
58519.571349 19.922338      NaN   -49    13 c    0   1.57 186.44114 12.66357  4904.03  5874.66 2.48 2.41 -57.9 -0.429    19.85 21.95 02a58519o0744c
58519.584164 19.791368 0.345462    44    14 c    0   1.42 186.44114 12.66357  5721.67  4571.69 2.50 2.43 -62.0 -0.418    19.86 21.95 02a58519o0769c
58523.578726 20.207197      NaN   -24    10 c    0   3.23 186.44114 12.66357  1838.49  4578.43 2.49 2.44  30.9 -0.429    19.79 21.89 02a58523o0619c
58575.451299 20.103715      NaN   -31    11 c    0   2.64 186.44114 12.66357  5607.16  6587.52 2.39 2.31 -54.6 -0.416    19.71 21.59 02a58575o0260c
58575.465982 19.652575      NaN    14    12 c    0   2.45 186.44114 12.66357  5584.81  6547.84 2.42 2.28 -60.4 -0.419    19.69 21.63 02a58575o0290c
58575.472832 19.271854      NaN    29    14 c    0   1.66 186.44114 12.66357  5643.49  6628.73 2.41 2.34 -63.1 -0.409    19.67 21.61 02a58575o0303c
58575.486109 19.922338      NaN    -6    13 c    0   1.98 186.44114 12.66357  5677.03  6510.40 2.37 2.29 -58.5 -0.428    19.68 21.60 02a58575o0328c
58579.453184 20.009244      NaN    -3    12 c    0   2.38 186.44114 12.66357  9412.73  4675.89 2.84 2.73  80.6 -0.353    19.70 21.62 02a58579o0494c
58579.458783 19.922338      NaN   -28    13 c    0   1.65 186.44114 12.66357  9393.93  4640.56 2.53 2.40 -75.7 -0.403    19.72 21.61 02a58579o0504c
58579.472493 19.226921      NaN    35    13 c    0   1.70 186.44114 12.66357  9448.37  4716.55 2.50 2.40 -71.0 -0.409    19.72 21.58 02a58579o0532c
58579.480537 19.674510      NaN     7    14 c    0   1.66 186.44114 12.66357  9469.94  4603.82 2.56 2.40 -60.4 -0.431    19.67 21.58 02a58579o0547c
58582.443315 18.978793      NaN  -119    31 c    0   1.20 186.44114 12.66357  5557.04 10482.92 2.96 2.59 -49.0 -0.437    19.58 21.56 02a58582o0472c
58582.452495 19.510313      NaN   -19    19 c    0   1.68 186.44114 12.66357  5536.22 10443.74 2.92 2.57 -42.8 -0.426    19.58 21.53 02a58582o0491c
58582.461873 16.608865      NaN -1381   275 c    0   0.83 186.44114 12.66357  5592.93 10522.66 2.87 2.52 -45.3 -0.415    19.65 21.55 02a58582o0510c
58582.471411 19.922338      NaN    -9    13 c    0   2.41 186.44114 12.66357  5612.47 10404.48 2.77 2.59 -46.4 -0.411    19.61 21.55 02a58582o0529c
58583.406902 19.401649      NaN    18    15 c    0   2.12 186.44114 12.66357   907.30   766.24 3.58 3.02 -41.2 -0.377    19.44 21.55 02a58583o0298c
58583.421171 19.696897      NaN   -17    16 c    0   1.98 186.44114 12.66357   882.47   723.84 3.71 3.18 -44.8 -0.434    19.40 21.51 02a58583o0328c
58583.426835 19.115465      NaN    37    15 c    0   1.94 186.44114 12.66357   941.74   808.13 3.61 3.09 -49.1 -0.385    19.38 21.50 02a58583o0340c
58583.439284 19.674510      NaN     7    14 c    0   2.87 186.44114 12.66357   954.34   685.34 4.07 3.55 -46.1 -0.351    19.27 21.52 02a58583o0366c
58603.407400 19.569016      NaN   -88    18 c    0   1.03 186.44114 12.66357  2801.63   767.40 2.72 2.30 -50.2 -0.426    19.62 21.44 02a58603o0382c
58603.421351 19.696897      NaN   -30    16 c    0   1.99 186.44114 12.66357  2780.20   726.83 2.66 2.26 -51.1 -0.431    19.59 21.43 02a58603o0412c
58603.427476 19.766969      NaN   -14    15 c    0   1.55 186.44114 12.66357  2839.00   807.31 2.76 2.28 -48.0 -0.427    19.59 21.41 02a58603o0424c
58603.439604 19.569016      NaN   -28    18 c    0   1.40 186.44114 12.66357  2857.56   688.46 2.74 2.34 -45.1 -0.434    19.54 21.32 02a58603o0450c
58607.402451 19.841877      NaN   -18    14 c    0   2.70 186.44114 12.66357  3673.66  6592.63 3.98 2.79  -7.7 -0.365    19.31 21.62 02a58607o0372c
58607.406882 19.454622      NaN    15    15 c    0   2.08 186.44114 12.66357  3655.83  6553.54 3.50 2.67 -13.8 -0.381    19.41 21.61 02a58607o0379c
58607.419781 19.922338      NaN   -10    13 c    0   2.28 186.44114 12.66357  3710.82  6630.47 3.43 2.60  -9.6 -0.386    19.38 21.58 02a58607o0407c
58607.428489 19.841877      NaN   -13    14 c    0   2.57 186.44114 12.66357  3725.20  6517.66 3.56 2.75  -2.3 -0.376    19.45 21.56 02a58607o0422c
58610.399775 17.274231      NaN  -221   149 c    0   0.09 186.44114 12.66357  1689.35 10512.51 2.58 2.18 -46.5 -0.420    19.75 21.56 02a58610o0331c
58610.408783 19.401649      NaN  -141    21 c    0   1.68 186.44114 12.66357  1670.21 10473.13 2.54 2.21 -48.0 -0.414    19.82 21.54 02a58610o0350c
58610.426936 19.841877      NaN   -20    14 c    0   1.61 186.44114 12.66357  1748.30 10431.55 2.52 2.26 -48.3 -0.411    19.75 21.51 02a58610o0388c
58611.391692 19.766969      NaN   -11    15 c    0   1.68 186.44114 12.66357  3091.85  9716.93 2.78 2.72 -72.5 -0.364    19.76 21.53 02a58611o0328c
58611.394165 19.841877      NaN   -27    14 c    0   2.00 186.44114 12.66357  3073.23  9675.82 2.42 2.27 -42.5 -0.432    19.81 21.53 02a58611o0332c
58611.400263 20.103715      NaN    -9    11 c    0   3.95 186.44114 12.66357  3129.43  9749.69 2.47 2.33 -53.3 -0.405    19.77 21.54 02a58611o0342c
58611.417896 19.589310      NaN     5    16 c    0   1.43 186.44114 12.66357  3147.79  9630.80 2.49 2.34 -38.7 -0.415    19.77 21.51 02a58611o0374c
58635.338114 19.766969      NaN    -7    15 c    0   1.54 186.44114 12.66357  1769.98  3703.46 2.37 2.29 -60.4 -0.422    19.78 21.66 02a58635o0230c
58635.341977 19.922338      NaN   -13    13 c    0   2.55 186.44114 12.66357  1749.73  3663.49 2.87 2.72  54.6 -0.350    19.78 21.68 02a58635o0238c
58635.357748 19.922338      NaN   -29    13 c    0   1.55 186.44114 12.66357  1811.02  3739.95 2.45 2.40 -62.4 -0.396    19.78 21.66 02a58635o0271c
58635.373123 19.841877      NaN   -26    14 c    0   1.64 186.44114 12.66357  1831.85  3623.24 2.39 2.26 -54.3 -0.414    19.74 21.55 02a58635o0303c
58639.293524 19.696897      NaN   -23    16 c    0   1.22 186.44114 12.66357  1769.99  3704.31 2.38 2.34 -74.5 -0.420    19.70 21.42 02a58639o0105c
58639.296766 20.009244      NaN   -20    12 c    0   1.97 186.44114 12.66357  1751.24  3664.22 2.55 2.45 -67.7 -0.383    19.68 21.34 02a58639o0111c
58639.308484 19.491430      NaN    16    14 c    0   1.19 186.44114 12.66357  1808.55  3739.83 2.36 2.31  80.9 -0.414    19.73 21.39 02a58639o0134c
58639.321991 19.841877      NaN   -30    14 c    0   1.76 186.44114 12.66357  1827.79  3622.54 2.43 2.30 -54.1 -0.430    19.70 21.41 02a58639o0159c
58663.289553 19.155932      NaN    37    14 c    0   1.79 186.44114 12.66357  9913.54  1874.02 2.68 2.18 -57.5 -0.413    19.70 21.36 02a58663o0114c
58663.293256 19.922338      NaN   -17    13 c    0   2.16 186.44114 12.66357  9892.35  1835.39 2.70 2.19 -58.3 -0.442    19.72 21.36 02a58663o0121c
58663.301045 19.334813      NaN    25    14 c    0   1.41 186.44114 12.66357  9964.76  1913.91 2.55 2.19 -50.4 -0.415    19.71 21.35 02a58663o0136c
58663.311230 19.841877      NaN   -33    14 c    0   2.12 186.44114 12.66357  9976.22  1794.59 2.59 2.26 -56.1 -0.405    19.69 21.35 02a58663o0156c
58667.276457 20.009244      NaN   -34    12 c    0   1.98 186.44114 12.66357   635.63  5455.44 2.41 2.39  48.5 -0.393    19.65 21.33 02a58667o0088c
58667.279245 19.696897      NaN   -21    16 c    0   1.56 186.44114 12.66357   616.50  5416.22 2.40 2.35  56.3 -0.393    19.63 21.34 02a58667o0094c
58667.286749 19.841877      NaN    -7    14 c    0   1.56 186.44114 12.66357   676.13  5492.18 2.42 2.35  12.8 -0.434    19.60 21.33 02a58667o0110c
58815.606728 18.376212      NaN     9    51 c    0   1.60 186.44114 12.66357  1783.76  3087.79 2.60 2.42  34.7 -0.396    17.98 19.59 02a58815o0844c
58815.609950 19.351140      NaN    -8    22 c    0   1.89 186.44114 12.66357  1803.44  3127.06 2.68 2.49  20.6 -0.382    18.65 20.29 02a58815o0851c
58815.617446 18.944322      NaN   -35    32 c    0   0.86 186.44114 12.66357  1747.29  3048.52 2.57 2.44  31.2 -0.390    18.73 20.37 02a58815o0866c
58815.628420 19.696897      NaN   -20    16 c    0   1.56 186.44114 12.66357  1728.83  3165.62 2.51 2.39  38.4 -0.396    19.36 20.99 02a58815o0889c
58815.663357 17.341877      NaN   144    92 c    0   1.45 186.44114 12.66357  1765.37  3109.23 2.38 2.37  36.7 -0.422    16.95 17.73 02a58815o0963c
58871.491493 19.841877      NaN    -2    14 c    0   2.15 186.44114 12.66357  9943.60  5107.97 2.57 2.45 -62.1 -0.415    19.79 21.60 02a58871o0584c
58871.494940 19.922338      NaN   -68    13 c    0   2.78 186.44114 12.66357  9963.11  5146.47 2.62 2.47 -56.4 -0.413    19.73 21.62 02a58871o0591c
58871.508813 19.922338      NaN   -18    13 c    0   2.51 186.44114 12.66357  9899.46  5070.31 2.57 2.41 -66.2 -0.412    19.78 21.65 02a58871o0619c
58871.519662 20.009244      NaN   -33    12 c    0   3.15 186.44114 12.66357  9879.10  5190.14 2.53 2.49  24.1 -0.406    19.80 21.66 02a58871o0640c
58875.595150 19.766969      NaN   -44    15 c    0   2.40 186.44114 12.66357  4994.62  9013.43 2.54 2.28 -43.7 -0.415    19.85 21.96 02a58875o0817c
58875.598538 19.922338      NaN    -2    13 c    0   2.20 186.44114 12.66357  5568.44  1517.69 2.50 2.24 -58.9 -0.403    19.82 21.95 02a58875o0823c
58875.604696 19.609992      NaN    16    12 c    0   1.27 186.44114 12.66357  5627.25  1594.83 2.44 2.22 -63.0 -0.405    19.87 21.95 02a58875o0835c
58875.623561 20.009244      NaN   -25    12 c    0   1.87 186.44114 12.66357  5647.09  1479.34 2.64 2.41 -53.7 -0.401    19.79 21.94 02a58875o0871c
58879.440029 17.190132      NaN  -103   161 c    0   1.26 186.44114 12.66357  4980.69  9004.77 2.59 2.46 -33.1 -0.406    17.18 18.95 02a58879o0482c
58879.443339 17.643932      NaN  -303   106 c    0   1.23 186.44114 12.66357  5001.37  9042.49 2.66 2.40 -41.5 -0.411    17.08 18.86 02a58879o0488c
58879.450507 18.356290      NaN   -64    55 c    0   1.35 186.44114 12.66357  4943.14  8962.80 2.64 2.38 -42.5 -0.413    17.48 19.28 02a58879o0502c
58879.460424 17.389435      NaN  -201   134 c    0   0.99 186.44114 12.66357  4920.78  9081.30 2.58 2.50 -14.6 -0.401    17.50 19.29 02a58879o0522c
58882.545399 19.491430      NaN    16    14 c    0   2.14 186.44114 12.66357  9833.43  1223.20 2.77 2.17 -63.0 -0.418    19.75 21.79 02a58882o0668c
58882.548726 19.569016      NaN    12    14 c    0   2.28 186.44114 12.66357  9853.58  1263.48 2.75 2.11 -62.3 -0.419    19.79 21.78 02a58882o0675c
58882.554690 19.674510      NaN     7    14 c    0   2.46 186.44114 12.66357  9797.38  1185.26 2.76 2.13 -63.3 -0.422    19.80 21.77 02a58882o0687c
58882.566540 19.569016      NaN    12    14 c    0   2.28 186.44114 12.66357  9781.08  1307.11 2.81 2.25 -63.0 -0.409    19.75 21.72 02a58882o0711c
58883.626644 19.631075      NaN    -9    17 c    0   1.89 186.44114 12.66357   733.48  9336.63 2.63 2.21 -45.4 -0.425    19.74 21.80 02a58883o0699c
58883.636618 19.569016      NaN    -6    18 c    0   1.56 186.44114 12.66357   714.62  9297.74 2.50 2.14 -45.5 -0.438    19.77 21.78 02a58883o0718c
58883.639410 19.454622      NaN   -17    20 c    0   1.31 186.44114 12.66357   777.68  9375.52 2.49 2.13 -43.7 -0.452    19.72 21.81 02a58883o0724c
58883.647616 19.454622      NaN   -16    20 c    0   1.16 186.44114 12.66357   798.43  9256.71 2.40 2.08 -46.3 -0.440    19.75 21.76 02a58883o0740c
58883.675624 18.220396      NaN    25    54 c    0   1.20 186.44114 12.66357   756.24  9313.97 2.58 2.25 -48.5 -0.449    18.16 19.30 02a58883o0799c
58903.446447 20.009244      NaN   -31    12 c    0   3.17 186.44114 12.66357  7569.18  2801.38 2.61 2.42 -51.1 -0.389    19.71 21.74 02a58903o0477c
58903.450809 19.841877      NaN   -44    14 c    0   1.88 186.44114 12.66357  7587.61  2840.45 2.53 2.38 -55.7 -0.388    19.71 21.74 02a58903o0486c
58903.456862 20.103715      NaN   -41    11 c    0   3.15 186.44114 12.66357  7529.17  2763.78 2.80 2.59 -58.7 -0.378    19.65 21.75 02a58903o0498c
58903.495343 19.696897      NaN    12    12 c    0   2.65 186.44114 12.66357  7523.91  2885.72 2.56 2.39 -50.4 -0.389    19.74 21.74 02a58903o0521c
58931.545968 19.766969      NaN   -23    15 c    0   2.07 186.44114 12.66357  8852.49  9444.57 2.98 2.78 -55.9 -0.373    19.67 21.59 02a58931o0640c
58931.549962 19.367717      NaN    23    14 c    0   3.44 186.44114 12.66357  8833.47  9405.01 3.31 2.95 -54.1 -0.360    19.55 21.58 02a58931o0648c
58931.559996 19.841877      NaN   -14    14 c    0   2.49 186.44114 12.66357  8890.76  9483.77 3.15 2.98 -57.9 -0.365    19.55 21.54 02a58931o0667c
58931.572071 19.696897      NaN   -14    16 c    0   2.55 186.44114 12.66357  8918.65  9364.59 3.12 3.00 -55.5 -0.359    19.51 21.48 02a58931o0691c
58959.368503 19.922338      NaN    -4    13 c    0   2.19 186.44114 12.66357  7931.07  1958.67 2.43 2.35 -77.6 -0.386    19.67 21.47 02a58959o0289c
58959.373923 20.103715      NaN    -3    11 c    0   2.07 186.44114 12.66357  7912.21  1917.56 2.40 2.30 -71.9 -0.393    19.72 21.47 02a58959o0299c
58959.376805 19.609992      NaN    10    14 c    0   2.26 186.44114 12.66357  7971.01  1997.38 2.42 2.30 -71.4 -0.398    19.73 21.47 02a58959o0305c
58959.390858 19.318728      NaN    26    14 c    0   1.70 186.44114 12.66357  7991.79  1878.80 2.46 2.33 -65.7 -0.393    19.69 21.43 02a58959o0332c
58963.394255 15.459927      NaN   382   665 c    0   0.64 186.44114 12.66357  6835.63  7562.96 2.82 2.55  42.7 -0.393    14.79 16.25 02a58963o0366c
58963.398419 16.593186      NaN  -458   279 c    0   1.31 186.44114 12.66357  6820.49  7529.87 2.65 2.53  63.9 -0.411    16.07 17.98 02a58963o0374c
58967.384150 19.841877      NaN    -3    14 c    0   1.87 186.44114 12.66357  6844.42  7568.36 2.57 2.40  54.3 -0.402    19.74 21.63 02a58967o0327c
58967.387174 19.549093      NaN    13    14 c    0   1.91 186.44114 12.66357  6825.70  7531.95 2.88 2.53  45.8 -0.388    19.63 21.57 02a58967o0333c
58967.392325 19.609992 0.292314    52    14 c    0   1.94 186.44114 12.66357  6882.97  7610.83 2.60 2.48  54.0 -0.401    19.75 21.60 02a58967o0344c
58967.402334 19.766969      NaN   -29    15 c    0   1.49 186.44114 12.66357  6900.93  7496.94 2.56 2.46  66.5 -0.406    19.74 21.57 02a58967o0365c
58983.335257 19.696897      NaN   -32    16 c    0   1.86 186.44114 12.66357   680.62  7390.38 2.91 2.10 -67.2 -0.452    19.32 21.60 02a58983o0201c
58983.338071 19.334813      NaN    31    12 c    0   2.47 186.44114 12.66357   660.77  7352.67 2.41 2.12 -55.0 -0.430    19.59 21.70 02a58983o0207c
58983.353238 19.367717      NaN    23    14 c    0   1.86 186.44114 12.66357   719.77  7428.77 2.38 2.06 -51.8 -0.437    19.71 21.55 02a58983o0239c
58983.368360 20.103715      NaN   -14    11 c    0   2.37 186.44114 12.66357   740.77  7316.26 2.39 2.03 -53.0 -0.432    19.72 21.46 02a58983o0269c
58987.371883 20.009244      NaN   -13    12 c    0   2.53 186.44114 12.66357  9978.88  3816.13 2.74 2.55 -52.8 -0.399    19.72 21.58 02a58987o0300c
58987.375098 19.841877      NaN    -9    14 c    0   2.09 186.44114 12.66357  9960.07  3777.28 2.75 2.56 -54.4 -0.396    19.67 21.58 02a58987o0307c
58987.381520 19.351140      NaN    24    14 c    0   1.56 186.44114 12.66357 10018.73  3855.38 2.68 2.47 -53.5 -0.406    19.73 21.56 02a58987o0321c
58987.391603 19.351140      NaN    24    14 c    0   1.59 186.44114 12.66357 10041.31  3740.80 2.79 2.54 -52.7 -0.397    19.64 21.54 02a58987o0343c
58995.345178 19.256669      NaN    27    15 c    0   1.89 186.44114 12.66357  4997.48  9605.00 2.65 2.49 -56.6 -0.393    19.68 21.55 02a58995o0231c
58995.352553 19.510313      NaN    12    15 c    0   1.60 186.44114 12.66357  4979.04  9565.76 2.57 2.52 -63.4 -0.395    19.65 21.60 02a58995o0247c
58995.355787 19.696897      NaN   -12    16 c    0   1.36 186.44114 12.66357  5036.38  9644.60 2.63 2.45 -50.0 -0.400    19.70 21.53 02a58995o0254c
58995.365993 19.128787      NaN    36    15 c    0   1.54 186.44114 12.66357  5054.98  9527.06 2.59 2.42 -52.0 -0.402    19.71 21.48 02a58995o0276c
59019.302204 18.623526      NaN    -8    43 c    0   1.16 186.44114 12.66357  3634.42  1651.05 2.63 2.53 -66.2 -0.402    18.06 19.73 02a59019o0130c
59019.305888 18.910912      NaN   -77    33 c    0   1.39 186.44114 12.66357  3615.28  1611.37 2.53 2.46 -85.6 -0.401    18.30 19.91 02a59019o0138c
