         MJD         m       dm      uJy   duJy F  err  chi/N        RA      Dec        x        y   maj   min   phi  apfit  mag5sig   Sky            Obs
57828.541809 18.005163      NaN       75     51 o    0   1.93 186.44114 12.66357  4630.47  5592.50  3.80  3.43 -60.0 -0.461    18.49 19.82 01a57828o0645o
57828.543880 18.317510      NaN      -98     57 o    0   2.64 186.44114 12.66357  6725.13  7189.68  3.54  3.25 -88.8 -0.460    18.17 19.00 02a57828o0614o
57828.555363 18.481707      NaN     -191     49 o    0   1.80 186.44114 12.66357  4651.28  5631.65  3.67  3.33 -53.3 -0.476    18.49 19.76 01a57828o0672o
57828.560786 18.417189      NaN      -55     52 o    0   2.92 186.44114 12.66357  6785.46  7266.70  3.60  3.34  89.9 -0.449    18.12 18.96 02a57828o0645o
57828.568879 18.452558      NaN       13     46 o    0   2.36 186.44114 12.66357  4592.49  5554.57  3.93  3.58 -53.8 -0.450    18.42 19.74 01a57828o0699o
57828.574857 18.280067      NaN     -136     59 o    0   2.62 186.44114 12.66357  6804.87  7149.64  3.64  3.35 -88.9 -0.446    18.10 18.94 02a57828o0670o
57828.582351 18.356290      NaN     -173     55 o    0   2.36 186.44114 12.66357  4574.84  5670.39  4.16  3.77 -56.9 -0.441    18.31 19.63 01a57828o0726o
57828.592795 18.174913      NaN     -141     65 o    0   2.39 186.44114 12.66357  6769.67  7205.34  3.84  3.58 -89.9 -0.424    18.00 18.87 02a57828o0707o
57830.537540 18.649074      NaN     -125     42 o    0   2.09 186.44114 12.66357  3399.05  3925.39  3.72  3.29 -81.3 -0.465    18.80 20.34 01a57830o0629o
57830.551610 18.675237      NaN     -121     41 o    0   1.55 186.44114 12.66357  3420.48  3963.96  3.73  3.29 -76.0 -0.461    18.77 20.30 01a57830o0657o
57830.565114 17.905150      NaN      106     48 o    0   2.15 186.44114 12.66357  3361.65  3887.03  3.77  3.26 -77.7 -0.471    18.76 20.25 01a57830o0684o
57830.579164 18.382935      NaN       38     41 o    0   2.54 186.44114 12.66357  3344.34  4001.73  3.92  3.38 -77.0 -0.472    18.70 20.19 01a57830o0712o
57832.516573 18.878500      NaN      -43     34 o    0   1.72 186.44114 12.66357  9365.65  7236.52  3.49  2.99 -75.3 -0.433    18.63 19.93 02a57832o0567o
57832.518520 18.675237      NaN      -53     41 o    0   2.14 186.44114 12.66357  2302.16  5562.66  3.83  3.46 -86.4 -0.474    19.01 20.75 01a57832o0600o
57832.533020 18.526952      NaN      -47     47 o    0   2.36 186.44114 12.66357  2323.74  5600.50  4.01  3.59 -85.0 -0.462    18.97 20.71 01a57832o0629o
57832.533953 19.051202      NaN      -26     29 o    0   3.07 186.44114 12.66357  9345.94  7196.77  3.55  3.03 -78.3 -0.428    18.60 19.89 02a57832o0598o
57832.547521 18.504094      NaN      -90     48 o    0   2.04 186.44114 12.66357  2266.58  5523.49  4.17  3.72 -86.2 -0.513    18.91 20.66 01a57832o0658o
57832.551345 18.910912      NaN      -14     33 o    0   2.35 186.44114 12.66357  9404.24  7274.17  3.46  2.94 -78.3 -0.438    18.61 19.86 02a57832o0630o
57832.561955 18.757738      NaN     -132     38 o    0   4.43 186.44114 12.66357  2249.01  5639.34  4.19  3.73 -85.3 -0.461    18.93 20.65 01a57832o0687o
57832.571997 18.978793      NaN      -29     31 o    0   3.11 186.44114 12.66357  9425.90  7156.38  3.67  3.53 -71.7 -0.468    18.47 19.78 02a57832o0669o
57833.519973 18.574166      NaN      -24     45 o    0   3.29 186.44114 12.66357  1578.69  3067.22  4.17  3.31 -84.7 -0.501    19.05 20.76 01a57833o0604o
57833.534562 18.574166      NaN      -79     45 o    0   2.43 186.44114 12.66357  1600.41  3105.33  4.20  3.37 -84.3 -0.508    19.01 20.72 01a57833o0633o
57833.549108 18.481707      NaN     -199     49 o    0   2.79 186.44114 12.66357  1544.04  3027.31  4.25  3.41 -85.2 -0.508    19.01 20.71 01a57833o0662o
57833.563598 18.526952      NaN     -171     47 o    0   2.88 186.44114 12.66357  1526.71  3143.71  4.42  3.60 -84.4 -0.487    18.96 20.65 01a57833o0691o
57834.517830 18.649074      NaN      -82     42 o    0   2.47 186.44114 12.66357  1936.40  3841.23  4.09  3.47 -83.4 -0.486    19.13 21.05 01a57834o0451o
57834.532893 18.878500      NaN      -15     34 o    0   2.38 186.44114 12.66357  1957.25  3878.05  4.29  3.53 -83.6 -0.490    19.09 20.96 01a57834o0481o
57834.547425 18.757738      NaN      -57     38 o    0   2.84 186.44114 12.66357  1901.12  3800.66  4.31  3.61 -83.3 -0.504    19.06 20.88 01a57834o0510o
57834.562089 18.675237      NaN      -44     41 o    0   2.12 186.44114 12.66357  1884.68  3916.26  4.44  3.74 -85.0 -0.508    19.01 20.85 01a57834o0539o
57837.506993 18.598565      NaN      -90     44 o    0   3.41 186.44114 12.66357  1090.83  4485.57  5.01  4.13  87.2 -0.436    19.02 20.95 01a57837o0416o
57837.522139 18.504094      NaN     -277     48 o    0   2.60 186.44114 12.66357  1111.76  4523.40  4.84  4.02  85.6 -0.427    19.12 21.09 01a57837o0445o
57837.536217 18.598565      NaN     -185     44 o    0   2.55 186.44114 12.66357  1054.20  4445.81  4.91  4.12  85.5 -0.401    19.09 21.03 01a57837o0472o
57837.551419 18.550302      NaN     -242     46 o    0   4.82 186.44114 12.66357  1037.52  4561.05  4.91  4.15  82.5 -0.366    19.03 20.93 01a57837o0501o
57838.501843 18.847027      NaN      -99     35 o    0   2.95 186.44114 12.66357  3625.12  4041.95  4.16  3.61 -72.5 -0.438    19.18 21.25 01a57838o0477o
57838.517037 18.816441      NaN      -88     36 o    0   2.98 186.44114 12.66357  3646.32  4080.22  4.33  3.77 -71.7 -0.423    19.10 21.18 01a57838o0506o
57838.531679 18.786693      NaN      -79     37 o    0   3.58 186.44114 12.66357  3590.67  4003.05  4.32  3.73 -72.2 -0.429    19.10 21.14 01a57838o0534o
57838.545757 18.623526      NaN       18     37 o    0   3.59 186.44114 12.66357  3573.97  4118.94  4.35  3.83 -71.1 -0.428    19.08 21.14 01a57838o0561o
57842.494128 18.649074      NaN       18     36 o    0   3.23 186.44114 12.66357  2232.05  6591.30  4.42  3.90 -80.3 -0.425    19.02 20.96 01a57842o0538o
57842.508330 18.729535      NaN     -134     39 o    0   2.93 186.44114 12.66357  2253.44  6629.80  4.37  3.84 -75.8 -0.424    19.05 20.97 01a57842o0565o
57842.523147 18.666446      NaN       16     36 o    0   2.54 186.44114 12.66357  2197.77  6552.74  4.31  3.85 -74.5 -0.436    19.02 20.94 01a57842o0593o
57842.537884 18.598565      NaN     -343     44 o    0   3.37 186.44114 12.66357  2180.36  6667.83  4.50  4.10 -78.5 -0.417    18.98 20.89 01a57842o0621o
57845.482580 18.944322      NaN     -115     32 o    0   2.78 186.44114 12.66357  3403.24  6522.72  3.63  3.43 -74.6 -0.470    19.09 21.02 01a57845o0494o
57845.497940 18.786693      NaN      -61     37 o    0   1.87 186.44114 12.66357  3425.26  6560.63  3.62  3.44 -71.3 -0.468    19.05 20.97 01a57845o0523o
57845.513807 18.816441      NaN      -22     36 o    0   2.50 186.44114 12.66357  3368.40  6483.01  3.68  3.47 -74.8 -0.461    19.03 20.92 01a57845o0553o
57845.529115 18.786693      NaN     -127     37 o    0   2.48 186.44114 12.66357  3351.95  6598.23  3.85  3.67 -75.4 -0.456    18.95 20.85 01a57845o0582o
57846.483705 18.558199      NaN       38     33 o    0   2.78 186.44114 12.66357  2111.18  5778.03  4.31  3.79 -80.3 -0.425    18.97 20.92 01a57846o0281o
57846.499024 18.702047      NaN       -1     40 o    0   2.90 186.44114 12.66357  2130.58  5815.23  4.25  3.71 -79.3 -0.433    18.97 20.84 01a57846o0310o
57846.514834 18.816441      NaN     -115     36 o    0   3.13 186.44114 12.66357  2073.54  5737.89  4.76  4.19 -78.7 -0.393    18.84 20.82 01a57846o0340o
57846.530113 18.729535      NaN      -62     39 o    0   3.14 186.44114 12.66357  2059.20  5854.50  4.94  4.53  89.8 -0.392    18.73 20.80 01a57846o0369o
57849.447112 18.452558      NaN       16     45 o    0   1.80 186.44114 12.66357  2378.89  4984.77  3.75  3.42 -89.0 -0.470    18.52 20.09 01a57849o0454o
57849.462387 18.623526      NaN      -11     43 o    0   1.56 186.44114 12.66357  2399.69  5023.38  3.67  3.30 -87.0 -0.468    18.61 20.11 01a57849o0485o
57849.484320 18.298627      NaN       54     40 o    0   2.33 186.44114 12.66357  2342.64  4946.58  3.73  3.34 -85.4 -0.464    18.58 20.05 01a57849o0530o
57849.492627 18.675237      NaN      -30     41 o    0   1.70 186.44114 12.66357  2326.16  5061.66  3.63  3.28 -86.0 -0.475    18.59 20.04 01a57849o0547o
57857.445992 16.478793      NaN     -580    310 o    0   1.29 186.44114 12.66357  2253.60  3979.04  3.78  3.29 -86.2 -0.485    16.58 17.03 01a57857o0332o
57857.459654 16.608865      NaN     -224    275 o    0   1.20 186.44114 12.66357  2276.53  4017.44  3.68  3.17 -83.6 -0.471    16.59 17.04 01a57857o0360o
57857.473409 17.729132      NaN       54     80 o    0   1.23 186.44114 12.66357  2220.52  3940.50  3.75  3.17 -84.3 -0.467    17.84 18.75 01a57857o0388o
57857.487020 14.783746      NaN    -3617   1477 o    0   0.72 186.44114 12.66357  2202.51  4055.24  3.86  3.33 -85.3 -0.468    15.28 15.38 01a57857o0416o
57858.441299 18.298627 0.249595      174     40 o    0   2.47 186.44114 12.66357  2551.32  4459.17  4.01  3.39 -82.6 -0.458    18.52 20.01 01a57858o0243o
57858.456087 18.237955      NaN       58     42 o    0   2.02 186.44114 12.66357  2572.39  4497.66  4.06  3.39 -81.1 -0.448    18.49 19.95 01a57858o0273o
