         MJD         m       dm   uJy  duJy F  err   chi/N        RA      Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
57869.509492 19.436675      NaN     7    18 c    0    1.01 186.44456 12.66691  6546.31  6667.14 2.77 2.64  18.3 -0.465    19.25 20.39 02a57869o0331c
57869.523777 19.063754      NaN    35    17 c    0    0.98 186.44456 12.66691  6527.50  6628.51 2.75 2.59  19.8 -0.470    19.18 20.25 02a57869o0358c
57869.538675 19.510313      NaN   -39    19 c    0    0.89 186.44456 12.66691  6584.95  6707.39 2.79 2.66  17.3 -0.472    19.07 20.11 02a57869o0386c
57869.553529 19.454622      NaN   -27    20 c    0    1.19 186.44456 12.66691  6604.50  6593.25 3.07 2.95  14.7 -0.444    18.88 19.97 02a57869o0414c
57896.370213 19.491430 0.299513    58    16 c    0    2.13 186.44456 12.66691  8754.05  5339.75 3.78 3.53  68.3 -0.421    19.43 21.46 02a57896o0198c
57900.377593 19.491430      NaN    16    14 c    0    1.12 186.44456 12.66691  7461.01  4592.57 2.93 2.40  52.1 -0.461    19.62 21.33 02a57900o0249c
57900.411878 19.696897      NaN   -25    16 c    0    0.94 186.44456 12.66691  7544.40  4550.93 2.88 2.44  45.3 -0.459    19.59 21.23 02a57900o0312c
57900.429320 19.589310      NaN    11    14 c    0    0.97 186.44456 12.66691  7505.77  4609.09 2.89 2.47  43.6 -0.453    19.55 21.14 02a57900o0345c
57904.290845 19.401649      NaN    12    17 c    0    0.88 186.44456 12.66691  6283.09  4967.81 2.62 2.52 -42.1 -0.432    19.36 20.58 02a57904o0058c
58135.657423 19.894850      NaN     4    12 c    0    1.35 186.44456 12.66691  7570.41  1284.35 3.13 2.94  56.8 -0.389    19.65 21.72 02a58135o0947c
58162.613307 17.373350      NaN   102   102 c    0    1.27 186.44456 12.66691  1282.26 10193.24 2.82 2.40  16.6 -0.442    17.66 19.41 02a58162o0364c
58162.623919 19.454622      NaN    -1    20 c    0    0.55 186.44456 12.66691  1302.78 10073.65 2.72 2.28  12.0 -0.430    19.82 21.78 02a58162o0386c
58163.596772 18.249822      NaN    26    52 c    0    1.73 186.44456 12.66691  7728.24  2142.75 2.65 2.56  82.3 -0.402    17.86 19.80 02a58163o0703c
58163.603362 18.534680      NaN    47    31 c    0    1.37 186.44456 12.66691  7711.64  2104.51 2.75 2.65  79.1 -0.399    18.48 20.40 02a58163o0714c
58163.623781 20.009244      NaN   -13    12 c    0    0.87 186.44456 12.66691  7771.20  2182.46 2.69 2.59  56.7 -0.411    19.82 21.86 02a58163o0755c
58163.635664 19.674510      NaN     7    14 c    0    1.00 186.44456 12.66691  7789.53  2063.46 2.79 2.66  51.0 -0.401    19.64 21.74 02a58163o0778c
58167.585709 18.550302      NaN   -24    46 c    0    0.96 186.44456 12.66691  3360.38  9173.91 2.71 2.37  12.7 -0.444    18.40 20.37 02a58167o0781c
58167.602228 19.631075      NaN   -33    17 c    0    1.13 186.44456 12.66691  3343.05  9133.06 2.73 2.34  10.3 -0.437    19.21 21.37 02a58167o0816c
58167.606387 18.403357      NaN    23    45 c    0    0.76 186.44456 12.66691  3401.18  9213.07 2.73 2.29  10.9 -0.452    18.19 20.27 02a58167o0823c
58167.620628 17.963129      NaN  -163    79 c    0    1.13 186.44456 12.66691  3419.68  9093.11 2.86 2.43  19.1 -0.439    17.43 19.63 02a58167o0853c
58171.553705 18.955691      NaN    11    28 c    0    0.90 186.44456 12.66691  2068.32  9379.50 2.63 2.33  10.1 -0.445    18.90 20.69 02a58171o0493c
58171.571486 17.453402      NaN    13   122 c    0    1.71 186.44456 12.66691  2047.67  9337.93 2.77 2.51  10.3 -0.438    16.69 18.39 02a58171o0528c
58171.575494 16.815539      NaN     7   225 c    0    1.12 186.44456 12.66691  2106.27  9417.90 2.69 2.39   9.8 -0.460    16.49 18.12 02a58171o0535c
58171.591152 17.829663      NaN    55    71 c    0    0.71 186.44456 12.66691  2126.67  9298.17 2.66 2.31  10.0 -0.445    17.76 19.43 02a58171o0565c
58194.469806 19.510313      NaN    12    15 c    0    0.83 186.44456 12.66691  7176.41  5883.09 2.61 2.52 -32.4 -0.405    19.76 21.59 02a58194o0547c
58194.482053 19.766969      NaN   -18    15 c    0    0.78 186.44456 12.66691  7153.64  5847.89 2.59 2.46  68.1 -0.429    19.76 21.58 02a58194o0573c
58194.489749 19.454622      NaN    18    14 c    0    0.90 186.44456 12.66691  7212.25  5923.46 2.66 2.53 -54.9 -0.432    19.74 21.58 02a58194o0588c
58194.502279 19.922338      NaN    -7    13 c    0    1.33 186.44456 12.66691  7221.92  5807.44 2.58 2.54 -71.5 -0.418    19.76 21.57 02a58194o0615c
58226.459370 19.089302      NaN   -51    28 c    0    1.49 186.44456 12.66691  2959.82  9166.74 2.74 2.53 -46.5 -0.405    18.60 20.23 02a58226o0294c
58226.469944 18.921935      NaN    14    28 c    0    1.19 186.44456 12.66691  2940.41  9127.03 2.71 2.55 -23.2 -0.415    18.76 20.40 02a58226o0316c
58226.480958 18.796518      NaN    17    31 c    0    1.11 186.44456 12.66691  2996.54  9204.08 2.67 2.48 -16.4 -0.436    18.55 20.12 02a58226o0339c
58226.491313 18.273950      NaN    64    38 c    0    0.83 186.44456 12.66691  3016.35  9085.84 2.77 2.60 -18.7 -0.419    18.33 19.94 02a58226o0361c
58227.442544 19.212347      NaN    18    19 c    0    0.83 186.44456 12.66691  3567.17  9102.62 2.56 2.47 -13.8 -0.440    19.41 21.21 02a58227o0277c
58227.459107 18.131260      NaN    26    59 c    0    0.91 186.44456 12.66691  3548.83  9061.43 2.70 2.60  -9.3 -0.433    17.70 19.34 02a58227o0313c
58227.462844 18.273950      NaN    64    38 c    0    0.84 186.44456 12.66691  3606.05  9140.76 2.69 2.64  50.4 -0.441    18.53 20.21 02a58227o0320c
58227.476751 18.142010      NaN   -74    67 c    0    1.32 186.44456 12.66691  3624.20  9021.22 2.65 2.52  -5.4 -0.434    17.43 19.08 02a58227o0350c
58251.409289 19.979496      NaN     4    11 c    0    1.49 186.44456 12.66691  5660.04  1525.32 2.64 2.58  56.6 -0.399    19.76 21.67 02a58251o0394c
58251.498315 19.142275      NaN    29    17 c    0    0.83 186.44456 12.66691  2596.29 10407.06 2.69 2.56 -40.5 -0.394    19.42 21.02 02a58251o0574c
58251.507944 19.401649      NaN     6    19 c    0    0.70 186.44456 12.66691  2597.38 10408.81 2.76 2.60 -27.4 -0.393    19.29 20.90 02a58251o0594c
58251.508400 19.631075      NaN    -6    17 c    0    0.98 186.44456 12.66691  7546.94   736.20 2.70 2.65 -82.4 -0.403    19.39 21.06 02a58251o0595c
58251.519717 19.014394      NaN    27    21 c    0    0.90 186.44456 12.66691  7544.73   738.78 2.75 2.66 -46.2 -0.407    19.30 20.94 02a58251o0618c
58252.452408 19.051202      NaN    27    20 c    0    0.51 186.44456 12.66691  2600.15 10402.56 2.63 2.49 -19.6 -0.402    19.59 21.22 02a58252o0456c
58252.470801 19.696897      NaN   -15    16 c    0    0.87 186.44456 12.66691  2599.38 10403.44 2.66 2.45  -2.0 -0.424    19.55 21.14 02a58252o0492c
58252.477120 19.766969      NaN    -8    15 c    0    1.17 186.44456 12.66691  7553.26   730.87 2.63 2.58 -75.7 -0.412    19.52 21.21 02a58252o0504c
58252.487082 19.631075      NaN   -10    17 c    0    0.64 186.44456 12.66691  2599.50 10405.08 2.75 2.51  -6.9 -0.417    19.38 21.01 02a58252o0523c
58252.490621 19.922338      NaN   -15    13 c    0    1.55 186.44456 12.66691  7552.30   732.42 2.66 2.63 -77.2 -0.414    19.48 21.11 02a58252o0530c
58252.501284 19.631075      NaN   -12    17 c    0    1.29 186.44456 12.66691  2598.23 10406.04 2.70 2.46  -2.4 -0.420    19.32 20.85 02a58252o0550c
58252.503924 19.569016      NaN   -11    18 c    0    0.76 186.44456 12.66691  7548.63   734.02 2.67 2.64 -85.3 -0.414    19.37 20.93 02a58252o0555c
58252.517312 19.510313      NaN    -5    19 c    0    1.12 186.44456 12.66691  7563.90   738.13 2.74 2.63 -43.8 -0.416    19.26 20.79 02a58252o0580c
58253.257276 21.954622      NaN   -42     2 c    0 1796.74 186.44456 12.66691  7840.63    31.14 2.92 2.87  76.5 -0.388    19.59 21.39 02a58253o0015c
58253.260977 17.900816      NaN    53    66 c    0    0.92 186.44456 12.66691  2906.34  9687.93 2.92 2.84 -58.3 -0.423    17.81 19.60 02a58253o0023c
58253.263730 19.014394      NaN   -14    30 c    0    0.85 186.44456 12.66691  7895.83    52.03 2.86 2.68  60.0 -0.423    19.26 21.05 02a58253o0029c
58253.268375 19.115465      NaN    10    24 c    0    1.20 186.44456 12.66691  2885.95  9707.70 3.05 2.96  37.3 -0.417    19.02 20.97 02a58253o0039c
58255.394375 19.569016      NaN    -8    18 c    0    0.79 186.44456 12.66691  1360.85 10181.77 2.74 2.56   6.4 -0.414    19.57 21.50 02a58255o0099c
58255.400268 19.302877      NaN   -44    23 c    0    0.64 186.44456 12.66691  6305.08   489.37 2.78 2.53  45.7 -0.426    19.46 21.35 02a58255o0111c
58255.405455 19.401649      NaN   -12    21 c    0    0.77 186.44456 12.66691  1343.32 10141.48 2.64 2.50  -3.5 -0.431    19.07 20.87 02a58255o0122c
58255.411395 19.014394      NaN    -1    30 c    0    1.35 186.44456 12.66691  6287.36   447.71 2.68 2.49  44.2 -0.430    18.59 20.37 02a58255o0134c
