         MJD         m       dm   uJy  duJy F  err  chi/N        RA     Dec        x        y  maj  min   phi  apfit  mag5sig   Sky            Obs
58255.400268 19.510313      NaN   -12    19 c    0   0.84 186.44114 12.6683  6311.55   492.12 2.78 2.53  45.8 -0.426    19.46 21.35 02a58255o0111c
58255.405455 19.169763      NaN    21    19 c    0   1.00 186.44114 12.6683  1349.86 10144.14 2.64 2.50  -3.5 -0.431    19.07 20.87 02a58255o0122c
58255.411395 18.574166      NaN    36    33 c    0   1.06 186.44114 12.6683  6293.83   450.45 2.68 2.49  44.2 -0.430    18.59 20.37 02a58255o0134c
58259.360075 19.472870      NaN     2    19 c    0   0.68 186.44114 12.6683  4215.57 10047.55 2.76 2.63 -35.3 -0.412    19.38 20.79 02a58259o0039c
58259.366625 19.302877      NaN    -4    23 c    0   0.69 186.44114 12.6683  9215.26   382.33 2.83 2.65  40.3 -0.397    19.42 20.87 02a58259o0051c
58259.371657 19.089302      NaN    27    19 c    0   0.92 186.44114 12.6683  4196.22 10007.56 2.76 2.66 -33.5 -0.415    19.39 20.80 02a58259o0061c
58259.378852 19.002397      NaN    28    21 c    0   0.81 186.44114 12.6683  4253.83 10086.91 2.93 2.73  -0.0 -0.433    19.35 20.80 02a58259o0074c
58259.379764 19.351140      NaN   -50    22 c    0   0.77 186.44114 12.6683  9197.01   341.62 2.88 2.67  44.3 -0.402    19.41 20.87 02a58259o0076c
58259.392224 19.256669      NaN    -8    24 c    0   1.05 186.44114 12.6683  9254.08   421.02 3.07 2.87  37.0 -0.404    19.35 20.87 02a58259o0103c
58259.393138 19.510313      NaN    -8    19 c    0   0.99 186.44114 12.6683  4273.99  9966.21 2.96 2.81  -6.2 -0.436    19.28 20.79 02a58259o0105c
58259.399308 19.401649      NaN   -32    21 c    0   0.95 186.44114 12.6683  9276.23   301.34 3.10 2.77  38.5 -0.391    19.34 20.87 02a58259o0117c
58279.354673 19.841877      NaN   -27    14 c    0   1.10 186.44114 12.6683  4137.71  9904.67 2.74 2.57 -47.4 -0.414    19.45 21.19 02a58279o0238c
58279.358778 19.169763      NaN    30    16 c    0   1.00 186.44114 12.6683  9137.98   241.82 2.76 2.62  37.3 -0.387    19.49 21.27 02a58279o0246c
58279.366011 19.841877      NaN    -3    14 c    0   1.20 186.44114 12.6683  4119.51  9864.72 2.74 2.59 -39.6 -0.420    19.42 21.16 02a58279o0261c
58279.369941 19.367717      NaN     8    19 c    0   0.79 186.44114 12.6683  9120.34   202.12 2.81 2.65  44.2 -0.407    19.49 21.24 02a58279o0269c
58279.377158 19.696897      NaN     0    16 c    0   0.93 186.44114 12.6683  4176.87  9942.74 2.75 2.60 -39.3 -0.420    19.35 21.07 02a58279o0284c
